release_date,followers
2003-03-25,29401899
2020-10-09,29401899
2017-10-20,389990
2019-09-18,985
2012-01-01,468617
2003-05-13,480533
2018-04-13,4935183
2015-09-18,4341837
2012-10-17,3016957
1994,5712327
2002-05-17,402670
2010-10-11,1190165
2021-02-05,12496619
2020-04-10,242005
2015-06-23,4935183
2006-08-29,4854962
1987-01-01,1483170
2006-01-01,4935183
2014-11-17,7473955
2016-04-16,1338748
1994-01-01,851574
2009-01-01,5712327
2018-02-23,197361
1989-06-01,21818359
2011-04-18,4341837
2013-09-10,152360
2008-02-26,465231
1998-02-12,670383
1995-05-11,1027706
2016-02-12,2294726
2021-11-12,21818359
2007-06-27,29401899
2011-06-10,29401899
2005-09-06,35021
2010-01-09,3016957
1996-01-01,242005
1992-09-29,5712327
2017-10-27,873464
2019-09-18,985
2000-10-24,29401899
2003-03-25,29401899
2018-04-13,4935183
2018-03-09,6757154
2009,947434
2007-01-01,3646968
2003-04-19,6757154
2007-01-01,1190165
2021-09-24,340422
2009-01-01,5712327
2001-08-28,2195987
1991-08-27,9486216
1997-01-01,3876734
2007-01-01,1190165
2001-01-01,3876734
2011-04-12,12496619
2009-07-17,5863
1999-11-02,12496619
1990-08-01,5712327
1992-01-01,1268403
2013-09-10,152360
2014-02-18,670383
2007-01-01,3646968
2004-08-10,1190165
2003-11-10,3776244
2007-02-22,1027706
1996-11-05,670383
2011-04-18,4341837
2008-01-01,851574
1999-01-01,11451
2013-11-08,2615471
2013-11-11,4341837
2013-11-11,4341837
2020-11-27,5688533
2013-11-11,4341837
2005-03-15,448097
1999-03-08,1308167
2004-01-01,851574
2006-04-11,900931
1997-10-07,1027706
2005-01-01,2001559
2004-01-01,88780
2002,29401899
2007-01-01,421968
2017-10-25,29401899
2017-10-27,444789
1992-06-02,2260504
2020-11-13,602136
2015-03-30,6757154
2004-04-13,991870
2010-01-01,2096919
2002-01-01,421968
2020-11-20,292118
2010-01-01,699894
2001-08-20,2756299
2019-05-28,29401899
2008-04-01,2216226
2003-09-23,7473955
2009-01-01,3876734
2008-11-14,7473955
2006-11-28,3489279
2021-06-01,13739
2015-04-10,1549503
2021-03-18,2294726
2009-09-30,173803
1991-08-27,9486216
1999-02-09,1181571
2022-04-15,109798
2007-04-10,743409
2022-04-22,602136
2003-04-08,3495018
1987-01-01,1483170
2001-01-01,322217
2020-05-10,541
1993-09-21,21818359
1998-02-17,9486216
2012-01-01,645302
2008-01-01,851574
2006-04-11,900931
1994-03-09,4780537
2002-01-01,718250
2017-07-28,197361
1995-05-11,1027706
2011-04-18,4341837
2002-01-01,718250
2011-04-18,4341837
2013-01-01,5688533
2011-01-01,606371
1988-08-23,1483170
1992-09-29,3776244
2017-04-29,177245
2022-01-28,402670
2005-08-08,2756299
1998,15916
2020-06-26,109798
1998-03-31,882029
2014-11-14,303354
2018-02-16,602136
2008-11-03,29401899
2011-02-01,873464
2002-08-23,317090
2015-04-27,197361
2001-09-11,7473955
2010-10-08,1190165
2002-11-17,4854962
2012-03-23,4341837
1990-01-01,1338748
2007-01-01,1190165
1996-07-15,338259
2018-04-13,4935183
2011-01-01,3646968
2019-09-18,985
2022-09-09,652519
2002-11-17,4854962
2009-08-17,1681079
2019-09-18,985
1992-09-29,5712327
2010-10-19,242005
1998-02-17,9486216
2011-08-16,496403
2000-03-20,31094
1996-11-05,670383
2002-06-06,402670
2011-04-18,4341837
2013-09-10,152360
2008-01-01,851574
1995,659996
2020-11-27,5688533
1996-05-21,4780537
1998-01-01,496403
1992,354127
2002-01-01,718250
2013-11-11,4341837
1993-01-01,405472
1996-05-21,4780537
2000,465231
2006-04-11,900931
2000-12-05,5712327
2006-04-11,900931
2000-12-05,5712327
2006-11-20,2294726
2001-08-20,2756299
2022-10-07,1990446
2013-02-01,873464
2010-01-01,421968
2017-11-17,3769778
2009-01-27,2645530
2002,4854962
2002,4854962
2009-01-01,3876734
1997-06-03,417652
2008-01-01,23832
2010-01-01,645302
2021-02-05,12496619
2014-01-01,3646968
2022-06-24,32088
2006-08-29,4854962
2007-04-10,743409
2004-02-24,316826
2002-10-29,21818359
1995-01-01,23930
1996-07-29,5712327
2022-09-11,5769
2000-08-24,9486216
1993-01-01,93120
1994-03-22,402670
2001-01-01,322217
2018-04-27,3495018
2004-01-01,4935183
1997-06-03,417652
2007-09-25,12496619
1993-09-21,21818359
1996,130246
2001-01-01,322217
1998-01-01,496403
2011-04-18,4341837
2011-04-18,4341837
1999-09-06,402670
1993-01-01,93120
2019-07-19,851574
2013-11-11,4341837
2013-07-17,952390
1994-06-07,3776244
2004-01-01,851574
2013-11-11,4341837
2011-04-18,4341837
1999-03-08,1308167
1998-02-17,9486216
2013-11-11,4341837
2000,465231
2016-05-20,947434
2002,29401899
2018-11-16,2260504
2004-01-01,88780
1995-01-01,1268403
2020-12-03,348268
2001-08-28,2195987
1995,659996
2018-08-31,130351
2009-09-30,173803
2009-07-14,2294726
2020-04-13,292118
2001-10-23,3489279
2007-05-14,29401899
2000-01-01,2096919
1992-09-29,3776244
1999-01-23,1308167
1990-01-01,1338748
1995-03-27,1308167
1993-09-21,21818359
2018-03-09,6757154
1991-08-27,9486216
1996-01-01,876116
2008-08-16,606371
2008-11-21,29401899
2016-10-07,1190165
1999-01-23,1308167
2013-06-01,10631
2021-10-14,3646968
1994-03-22,402670
2010-01-01,2195987
1994-01-01,851574
1996-01-01,718250
1995,5688533
1991-02-19,570522
2014-11-17,7473955
2008-02-10,417652
2011-04-18,4341837
2004-01-01,851574
2011-04-18,4341837
2000,670383
2011-01-01,57246
2007-09-25,12496619
1996-06-25,348209
2019-09-20,12496619
1997-01-01,305689
2000-01-01,1027706
2013-11-08,2615471
1992-01-01,368459
1998,465231
1985-01-15,892955
2019-07-10,326540
2020-07-09,66558
2022-09-04,610
2020-12-31,66558
2022-09-11,610
2020-09-13,7263
2022-07-29,6413
2021-03-11,66558
1987,682086
2022-09-16,6731
2021-04-29,66558
2021-04-01,66558
2006-11-27,24105
2021-06-11,1111
2021-02-27,7263
2020-05-07,66558
1995-03-21,607541
2021-10-31,7263
2019-07-05,2933
2020-11-05,66558
1990-07,607541
2019-07-05,2933
2019-07-05,2933
2012-05-09,363795
2019-07-05,2933
1997-03-05,12422
2008-03-25,22596
1998,132616
2019-06-20,63953
2019-07-15,63953
1994-09-28,198543
2022-10-14,456321
2007-02-20,442896
2013-06-21,132616
1999-09-14,251348
2000-01-01,132616
2019-04-06,63953
2022-10-21,31611
2000-01-01,132616
1998,132616
2000-01-01,132616
2007-02-20,442896
1998,132616
1958-04-15,442896
2022-10-07,1533339
1954,442896
1954,442896
2022-10-20,54342
1954,442896
2022-09-30,326540
2020-06-29,326540
2020-04-14,326540
2015-01-01,21870
2018-08-12,326540
2022-06-02,326540
2021-02-04,66558
2022-02-25,2933
2021-11-11,66558
2020-04-14,1397
2022-09-02,3331
2011-09-21,198975
2022-06-17,552
2018-03-21,363795
2021-10-09,1772
2021-12-03,934
1999-02-28,4734
2020-01-26,4230
2015-10-02,22596
2019-06-20,63953
2022-01-10,509
2012-09-18,1551
2018-10-09,29516
2019-06-20,63953
1987,682086
2009-09-29,120162
2000-12-09,20411
2022-10-10,68347
2011-02-02,8384
1990-04-25,174255
2016-03-13,7769
2022-10-11,385074
2022-10-11,385074
2004-09-24,27351
1999,198543
2022-10-07,114565
2004-09-24,27351
2022-10-14,68347
2007-06-12,132616
2022-10-12,385074
2022-10-12,385074
2022-10-11,385074
2022-10-11,385074
2022-10-11,385074
2022-10-07,175464
2015-07-05,442896
2015-05-10,442896
2022-10-19,94691
2022-10-19,94691
2022-10-17,94691
2020-04-14,326540
2021-03-05,66373
2021-07-16,16556
2018-11-02,9262
2021-08-20,7769
2020-06-07,1822
2021-08-13,826
2020-06-02,1822
2022-03-17,213
2021-05-07,898
2021-02-18,66558
2022-05-15,564
2006-08-06,184255
2021-04-14,404
2022-02-04,373
1989-10-30,682086
2005-01-01,187252
1999-11-12,30410
2016-07-17,7769
1999-03-25,4734
2016-03-13,7769
1996-08-16,2416
1999-06-14,26678
1967-01-01,297484
1999-11-12,30410
2019-07-15,63953
2012,669864
2017-12-29,1431
2022-10-10,68347
2018-02-15,22669
2016-03-13,7769
1962,8639
2016-03-13,7769
2014-06-16,3809
2019-05-28,251348
2016-03-13,7769
2019-07-10,63953
2009-01-01,27351
2017-06-05,251348
1960-02-02,669864
2012-05-02,10773
1999,198543
2018-10-17,442896
1994-09-28,198543
2017-01-27,8384
2011-07-12,442896
2002-01-11,198543
2017-09-30,442896
2007-02-20,442896
2011-07-12,442896
2014-10-15,27720
2019-08-14,245
2014-07-14,363795
2022-07-01,1914
2019-05-15,5332
2021-11-05,431
2020-07-02,66558
2007-01-01,297484
2019-01-16,12965
2020-07-31,2933
2021-06-18,363795
2016-03-14,104431
2018-06-01,23529
2021-02-05,846
1999-02-28,4734
2021-05-06,33
2020-10-24,22669
2016-09-02,41174
2021-02-05,611
2018-10-09,29516
2018-10-09,29516
2018-10-09,29516
2007-01-01,2827
1999-11-12,30410
2016-03-13,7769
2018-10-09,29516
2008-05-28,251348
2019-06-20,63953
1994-09-28,198543
2018-10-09,29516
2016-03-13,7769
2016-03-13,7769
2014-07-29,27351
2018-10-09,29516
2016-03-13,7769
2018-10-09,29516
2016-03-13,7769
1999-09-14,251348
2000-03-01,13019
2016-03-13,7769
2016-03-13,7769
2016-03-13,7769
2017-02-03,104881
2019-03-23,8384
1997-01-01,174255
1998,132616
2002-09-30,132616
2011-07-12,442896
1997,35802
2019-09-06,442896
2020-04-14,326540
2018-01-23,363795
2021-12-03,846
2013-09-06,29096
2021-08-19,66558
2021-02-05,533
2020-02-18,4230
1999-02-28,4734
2021-05-21,1061
2021-09-10,934
2016-03-13,7769
2019-01-09,29516
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2011-02-15,6900
2018-11-28,29516
2018-11-28,29516
2020-10-02,54342
2008-11-06,13197
2018-11-28,29516
1983-05-18,892955
2016-03-13,7769
2014-12-01,980
2018-11-28,29516
2018-11-28,29516
2009-09-29,120162
2018-11-28,29516
2018-11-28,29516
1999-02-09,2139
2016-03-13,7769
1983-11-22,18976
2016-03-13,7769
2018-11-28,29516
2018-11-28,29516
2016-03-13,7769
2018-11-28,29516
2018-11-28,29516
2016-03-13,7769
2016-03-13,7769
2008-05-28,251348
1987-02-22,104881
2016-03-13,7769
2016-03-13,7769
2021-02-05,245
2000-11-28,251348
1999-04-13,13197
2000-11-28,251348
2013-06-21,132616
2000-01-01,132616
2006-03-14,682086
2006-03-14,682086
2021-02-26,1039
2011-08-29,385074
2017-02-10,385074
2022-04-06,14210
1996-03-15,197266
2019-12-12,5636
2017-02-10,385074
2022-01-14,348
2018-07-04,1431
2021-02-12,248
2015-11-18,3359
2020-07-10,6413
1999-11-12,30410
2013-08-06,10773
2018-07-04,1431
2015-05-29,7585
2022-03-11,245
2014-05-27,13197
2018-11-28,29516
1995-03-21,607541
2018-11-28,29516
2011-05-24,21870
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2013-10-28,10773
2018-11-28,29516
2008-05-28,251348
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2018-11-28,29516
2014-01-01,590874
2005-12-16,251348
2019-11-09,63953
1987-05-01,12195
1955-03-01,35802
2019-09-02,7861
2013-01-01,892955
2017-11-07,442896
2012-05-08,8384
2017-11-07,442896
2015-07-05,442896
2013-06-21,132616
1984,174255
1984,174255
2020-11-28,326540
2022-09-23,363795
1992,456321
2018-11-10,326540
2021-04-23,460
2017-09-10,4422
2021-11-10,14210
2018-04-01,326540
2022-04-22,1148
2014-07-11,141264
2022-07-01,593
2021-09-09,1663
2019-06-28,680
2019-11-01,697
1963,297484
1992-07-21,682086
2019-04-18,124984
2021-05-20,66558
2015-05-29,7585
2021-04-23,707
2008-11-28,806
2011-05-24,21870
2019-07-12,2933
2006-07-05,12422
1976-08-19,3809
2007-08-01,1313
2011-09-23,7245
1995-04-25,2005
2013-10-29,669864
2003,4907
2020-10-01,175464
2008-05-28,251348
2007-05-01,13019
2012-09-18,1551
2018-06-22,6413
2019-04-06,63953
2004-06-30,2640
2001-01-09,1692
2016-09-02,41174
2017-01-27,8384
2018-10-17,442896
2019-04-06,63953
1963,94691
2015-07-05,442896
2021-11-24,104881
2007-02-20,442896
2013-06-21,132616
2015-07-05,442896
2011-07-12,442896
1954,442896
2022-07-07,326540
2020-01-17,133034
2020-11-28,326540
2020-04-14,326540
2021-12-03,16556
1976,892955
2022-06-03,749
2021-01-29,5027
2019-09-20,2798
2019-04-19,6413
2019-12-05,14210
2016-09-13,104431
2022-07-08,1376
2000-01-01,297484
2022-06-10,13160
2019-12-12,5636
2020-04-15,29516
2014,4770
2014-02-10,385074
2004-06-30,407
2007-05-01,13019
1992-07-21,682086
2019-05-24,53820
2007-11-15,51824
2021-10-15,786
1999-02-28,4734
1967-11-07,12422
2019-07-26,3489
2013-10-28,10773
2004-06-30,1092
2019-05-28,251348
2019-02-26,7795
2019-06-20,63953
2019-11-09,63953
2002,389319
2019-04-06,63953
2020-01-24,63953
2010-01-01,104881
2020-04-24,104881
2019-05-28,251348
2007-09-21,6324
2022-10-17,77710
2022-10-19,77710
2005-11-01,104881
2015-07-05,442896
2019-06-15,442896
2002-09-30,132616
1998-03-05,132616
2007-03-21,442896
2007-03-21,442896
2015-05-01,198975
2022-09-09,16556
2021-09-17,13160
2020-08-31,66373
2018-07-13,4204
2022-09-09,615
2022-02-11,3331
2021-02-23,198
2019-09-21,14210
2004-04-13,682086
2022-04-22,804
2022-04-22,489
2022-06-02,326540
2022-09-02,329
2021-04-23,5332
2022-04-08,682086
2020-02-18,4230
2021-09-10,1663
2017-05-20,3304
2000-01-01,14347
2021-04-23,5332
1987,682086
2018-12-20,1172
1992-01-01,26678
2016-03-11,137927
2018-06-15,6413
2019-02-26,7795
1994,7299
2019-07-26,3489
2019-11-09,63953
2005-05-17,51824
2017-12-29,1431
2004-05-04,6551
2018-02-19,22669
1996-01-01,2416
2005-09-01,27351
2016-04-11,104881
2003-09-29,30922
1998,11162
2017-01-27,8384
2013-01-01,104881
1998,11162
2013-06-21,132616
2015-07-05,442896
2002-09-30,132616
1963,94691
2008-05-13,198543
2015-05-10,442896
1997,35802
2007-03-21,442896
2022-10-07,16556
2002-06-25,682086
2022-04-01,552
2022-10-07,7263
2020-08-13,66558
2022-06-17,431
2022-10-07,7263
2022-10-07,7263
2022-06-10,134
2018-08-07,66558
2021-02-27,7263
2021-02-27,7263
2022-10-07,7263
2022-10-07,7263
2011-01-01,892955
2022-10-07,7263
2020-08-06,66558
2022-10-07,7263
2022-10-07,7263
2022-10-07,7263
2022-10-07,7263
2022-10-07,7263
2007-01-01,51824
2022-10-07,7263
2022-10-07,7263
2022-02-11,771
2022-10-07,7263
2022-10-07,7263
2019-11-01,697
2022-10-07,7263
2020-10-24,22669
2022-10-07,7263
2021-03-15,2187
2014-12-17,7795
2019-02-26,7795
1995-08-01,1486
1995-08-01,1486
2019-02-26,7795
2018-05-28,251348
2013-01-07,346
2005-09-05,30410
2019-12-06,12374
2019-02-26,7795
2019-05-28,251348
1994-09-28,198543
2015-11-04,251348
2008-05-13,198543
2015-01-01,28189
1999,198543
2015-01-01,442896
2018-08-12,326540
2022-07-22,6128
2022-04-19,7263
2022-06-03,16556
2021-12-10,266
2022-09-02,602
1997-10-21,72745
2021-08-20,6413
2022-08-05,191
2021-12-10,444
2012-06-29,3935
2022-02-03,7224
2015-06-30,346
2019-07-15,63953
2015-01-28,21870
1992-01-01,26678
2008-05-28,251348
2020-01-26,4230
2018-10-05,32487
2015-06-30,627
1987-07-04,13019
2014-05-27,41174
1989-11-24,104881
2018-05-25,6413
2020-10-24,22669
1994-01-01,175464
2005-12-16,251348
2022-10-18,4481
2004-06-30,407
2012-05-02,10773
1985-09-10,6324
2005-12-30,2413
2021-09-25,669864
1995-08-01,1045
2004-06-30,2413
2002-06-27,104881
1970,420510
2000-01-01,297484
2019-06-20,63953
2010-01-01,104881
2019-05-28,251348
2005-05-26,31988
2019-04-06,63953
2012-05-08,8384
2007-05-01,19930
1999-03-03,669864
2019-03-23,8384
2010-09-15,68347
1995-05-23,1402
1998-03-05,132616
2019-11-28,66373
2016-04-01,184255
2017-06-20,1601
2022-07-01,16556
2022-07-24,7263
2021-09-17,66558
2018-10-18,66558
2021-05-28,826
2022-08-19,168
2021-04-16,921
1998,682086
2021-01-29,1885
2021-04-16,14210
2022-02-21,1663
2018-08-07,66558
2020-06-25,66558
2019-09-21,14210
2022-08-18,15370
2018-08-07,66558
2021-12-21,329
2020-06-19,5332
2014,4770
2015-09-18,7306
2019-11-18,307
2012-12-28,32487
2018-10-18,1427
1979-11-07,12422
2014-07-17,2139
2013-10-06,21870
2008-03-25,22596
1999-11-12,30410
1983-11-22,18976
1977,892955
2000-12-09,20411
2013-01-01,174255
2021-06-27,2682
2019-07-26,3489
2017-01-27,8384
2019-12-06,12374
2002,389319
2013-11-18,1551
2007-05-01,19930
2005-05-26,31988
1999-04-13,13197
1999-04-13,13197
2002-09-30,132616
1998-03-05,132616
2015-05-10,442896
1954,442896
1954,442896
2018-11-04,27720
2021-09-19,152
2021-09-10,16556
2021-06-18,227
2022-07-08,13160
2021-05-07,14210
2019-06-28,749
2020-09-15,14210
2019-06-28,680
2019-02-01,1601
2018-11-02,5332
2021-02-05,430
2005-03-08,202032
2018-09-12,104431
2014,4770
2015-11-18,3359
2020-02-29,56719
2005-12-16,251348
2000-12-09,20411
2022-09-02,68347
2011-06-14,389319
2015-09-18,7306
2020-10-01,175464
2019-01-09,29516
2018-05-28,251348
2005-05-17,12422
1996,1107
2008-05-28,251348
1996-08-16,2416
2011-09-27,3935
2019-07-26,3489
2019-01-09,29516
2015-09-18,7306
1973-03-01,669864
1996-01-01,2416
1987-05-01,12195
1995,68347
1983-11-22,18976
2000-12-09,20411
2021-04-14,375747
2021-09-25,669864
2022-10-14,111360
2019-09-02,7861
2000-12-09,20411
1998-09-23,28189
1971-02-18,104881
2019-09-06,442896
2002-09-30,132616
1954,442896
2007-03-21,442896
2022-10-04,31477
2012-04-11,26861
2021-03-01,170
2014-04-23,6591
2021-04-23,13160
2020-11-28,326540
2021-08-20,934
2018-03-27,184255
2021-09-10,379
2021-01-28,66558
2001-05-28,607541
2012-05-20,16556
2016-11-29,104431
2013-01-28,109138
2020-09-11,279
2005-02-22,124984
2007-08-01,2528
2022-05-13,13160
2019-11-22,2693
2022-02-03,7224
2019-08-06,29516
2011-09-23,7245
2012-06-29,5321
2008-11-06,13197
2014,4770
1995-04-25,3617
2014-12-01,21870
1976-03-26,68347
2014-07-17,2139
2014-07-17,2139
2005-12-30,2413
1999-03-03,669864
2014-07-17,2139
1979-06-09,5137
1981,165592
2019-11-09,63953
2006-04-25,1043
2004-06-30,2413
2015-07-17,4907
1992-09-17,174255
1991,786
2008-05-28,251348
2002,389319
1975-04-08,104881
2012-05-02,10773
2010-06-01,4406
2019-09-06,442896
2010-06-01,4406
2014-01-15,198543
2019-09-06,442896
1992,456321
2022-05-13,2130
2022-03-18,6731
2021-11-05,412
2021-03-01,105
2016-03-09,66558
2021-06-02,74
2018-11-23,4172
2019-05-07,198975
2020-11-06,23529
2021-02-27,7263
2007-01-01,385074
2018-04-14,1930
2003,2417
2013-05-28,1137
1999-11-12,30410
2020-04-15,29516
2001-09-11,1233
2017-05-16,251348
2019-08-06,29516
2019-08-06,29516
1967-11-25,175464
1997,3526
2020-01-16,29516
2011-09-27,2416
1999-11-12,30410
1959-06-17,669864
1992-11-10,669864
2019-11-09,63953
2019-08-06,29516
2014-07-17,2139
2015-12-11,193209
1979-06-09,5137
2018-06-22,6413
1965,31000
2006-04-25,1043
2020-01-16,29516
2005-12-30,2413
2014-07-17,2139
1989,11075
2017-02-24,124306
1995-08-01,1045
2014-07-17,2139
1976-08-19,3809
1964,502886
2018-12-04,681
2008-09-19,882
2019-12-06,12374
1998-03-05,132616
2020-04-24,104881
2021-10-17,282
2020-12-11,32487
2021-05-28,1148
2021-05-28,104431
2019-06-12,1061
2021-03-19,152
2020-11-13,1376
2022-06-02,326540
2022-10-14,29516
2019-07-11,66558
2022-04-01,329
2021-02-26,2554
2022-04-08,7224
2010-07-28,2326
2019-07-05,2933
2022-01-31,14210
2006-03-14,682086
2005-03-08,202032
1959-06-17,669864
2022-08-09,7263
2018-05-28,251348
2020-01-16,29516
1996-01-01,1233
2019-08-06,29516
2022-05-24,669864
2015-09-18,7306
2020-01-26,4230
2013-01-07,346
2014-07-17,2139
2019-08-06,29516
1997-04-15,547
2022-05-24,669864
2006-08-07,14441
2022-02-06,669864
2009-09-29,120162
2004-12-07,6269
1978-01-01,892955
2004-06-30,356
2013-01-01,187252
2009-01-01,27351
2004-06-30,324
2010-01-01,104881
2021-05-21,9502
2019-03-23,8384
2019-03-23,8384
1970,420510
2017-02-28,442896
1935,420510
2015-07-05,442896
2013-06-21,132616
2020-03-22,24254
2020-07-10,66373
2021-05-14,156
2017-03-29,2323
2020-01-03,16556
2020-04-30,66558
2020-11-06,2345
2020-10-10,1264
2022-01-10,509
2022-01-28,607541
2018-08-17,6413
1992-01-01,26678
2019-12-20,53820
2010-06-30,2955
2017-12-29,1431
2019-10-08,29516
2018-01-20,10773
2013-05-14,1137
2006-07-05,12422
2021-04-20,697
2021-01-29,3489
2018-01-20,10773
2017-06-23,5486
2019-08-06,29516
1999-02-09,2139
2020-07-24,124984
2020-10-24,22669
2000-04-14,45863
2021-05-21,1061
2014-04-27,251348
2012-05-08,8384
1985-04-17,197266
2003-01-01,94691
2014-03-01,420510
2013-01-01,174255
2013-01-01,175464
2008-05-28,251348
1997-11-25,1551
2008-05-28,251348
1976-06-20,165592
2022-02-28,2043
2015-05-19,4406
2002-01-01,41174
2015-06-23,132616
1963-07-05,35802
2007-06-12,132616
2007-06-12,132616
2010-02-26,54342
1998,132616
1984,174255
2021-09-03,3490
2022-04-29,16556
2022-10-14,6731
2020-03-27,1415
2021-07-23,6731
2022-09-01,66558
2021-03-12,6413
2021-07-16,16556
2019-11-22,23529
2018-08-07,66558
2021-09-09,1663
2020-05-13,14210
1989-06-30,3682
2020-04-23,66558
1998-01-01,120162
2015-10-02,22596
2020-09-10,12965
2020-10-24,22669
1963-05-09,5303
2005-06-23,4011
2020-01-26,4230
2004-07-19,3935
2020-01-26,4230
1998-08-25,6933
1973-03-01,669864
2014-04-27,251348
2019-08-06,29516
2005-12-16,251348
2018-02-19,22669
1996-05-17,43
2011-08-23,197266
1971-04-01,25514
2021-07-23,175464
2006,11162
2014-02-24,5303
2021-03-26,669864
2003,2005
2022-05-20,41174
1991,786
1997-09-09,29096
2014-02-21,175464
1999-07-27,4107
2005-05-26,31988
1997-01-01,174255
2015-01-01,28189
1991-01-01,77189
1997-01-01,174255
2019-06-15,442896
2001-05-24,420510
2013-06-21,132616
2013-06-01,363795
2021-06-07,95
2020-02-21,30392
2021-07-25,248
2021-09-06,189
2017-04-30,104431
2022-08-04,15370
2022-06-26,898
2012-09-25,3526
2016-08-24,26458
2015-11-20,4011
2016-07-22,3935
2021-07-12,502
2006-04-25,1043
2019-08-06,29516
2015-09-18,7306
2019-08-06,29516
2019-08-06,29516
2015-01-28,21870
2020-01-16,29516
2019-04-30,29516
2019-08-06,29516
2018-03-23,22038
1998-08-25,6933
1995-04-25,2005
1996-01-01,1233
1995-05-23,3617
1997,41174
1994-01-01,104881
1991,786
2019-06-20,63953
2005-09-01,27351
2005-12-30,2413
2021-06-27,2682
2008-09-19,882
2019-07-15,63953
2005-12-30,2413
1971-03-03,104881
1987-05-01,12195
2008,175464
2007,31988
